%     Depth,Temperature_,TC_m,RHOC_m,PHI,    RHOB,TC_m_min,TC_m_max,RHOC_m_miD,RHOC_m_max,    TC.log,      RHOC.log,       RHP,,
%         m,          °C,W/(mK),kJ/(m³K),n/n,g/cm³,    W/(mK),    W/(mK),kJ/(m³K),kJ/(m³K),    W/(mK),   kJ/(m³K),     µW/m³,,
2008,57.8693,3.863,2.999,0.343308,2.282,3.670,4.056,2.849,3.149,2.04284,3.393935854,0.748928,,
2008.5,57.899,4.548,2.855,0.394966667,2.194,4.321,4.775,2.712,2.998,2.04889,3.366402439,0.709359,,
2009,57.9155,3.690,3.005,0.291814667,2.086,3.506,3.875,2.854,3.155,2.17609,3.338914146,0.688256,,
2009.5,57.9402,2.839,3.051,0.256416,2.286,2.697,2.981,2.899,3.204,1.9092,3.333132195,0.688256,,
2010,57.9699,2.078,2.998,0.291517333,2.35,1.974,2.182,2.848,3.147,1.44957,3.333486829,0.698807,,
2010.5,57.9864,1.813,3.082,0.235205667,2.292,1.723,1.904,2.928,3.236,1.40021,3.332941463,0.711996,,
2011,58.0058,2.385,3.132,0.224794667,2.401,2.266,2.504,2.975,3.288,1.7516,3.360745854,0.682979,,
2011.5,58.036,2.581,3.129,0.234564667,2.433,2.452,2.711,2.973,3.285,1.8361,3.36849878,0.653962,,
2012,58.0614,2.247,3.170,0.199112,2.433,2.135,2.359,3.011,3.328,1.7298,3.364989268,0.656599,,
2012.5,58.0874,2.155,3.128,0.224898667,2.48,2.047,2.262,2.972,3.285,1.61858,3.358218049,0.640772,,
2013,58.1076,1.804,3.136,0.227491333,2.42,1.714,1.894,2.979,3.293,1.40653,3.366900244,0.698807,,
2013.5,58.1344,2.563,3.164,0.261396,2.4,2.435,2.691,3.006,3.323,1.75652,3.422077561,0.701445,,
2014,58.1595,2.628,3.240,0.285179333,2.361,2.496,2.759,3.078,3.402,1.72779,3.499454146,0.66979,,
2014.5,58.1792,2.161,3.297,0.263588,2.302,2.053,2.269,3.132,3.462,1.54436,3.522063171,0.664513,,
2015,58.1978,2.613,3.347,0.234223667,2.337,2.482,2.743,3.180,3.515,1.85402,3.535377317,0.638133,,
2015.5,58.2185,2.847,3.327,0.273850667,2.407,2.705,2.990,3.161,3.493,1.86212,3.55235122,0.714635,,
2016,58.2508,2.856,3.422,0.22214,2.317,2.713,2.998,3.251,3.593,2.02217,3.583502439,0.664513,,
2016.5,58.2801,2.840,3.385,0.249009333,2.405,2.698,2.982,3.216,3.554,1.93177,3.575633902,0.664513,,
2017,58.3046,2.970,3.380,0.242602667,2.353,2.822,3.119,3.211,3.549,2.01814,3.566802927,0.690893,,
2017.5,58.3253,3.052,3.388,0.252438667,2.368,2.900,3.205,3.219,3.558,2.02772,3.580592683,0.701445,,
2018,58.3608,3.006,3.415,0.234274667,2.348,2.856,3.157,3.244,3.585,2.06425,3.586912195,0.653962,,
2018.5,58.3802,2.586,3.404,0.239941333,2.397,2.457,2.715,3.234,3.574,1.82416,3.583110976,0.664513,,
2019,58.4044,2.375,3.407,0.234482,2.403,2.256,2.494,3.237,3.577,1.72267,3.581135366,0.59065,,
2019.5,58.4314,2.735,3.391,0.254662,2.401,2.598,2.871,3.221,3.560,1.86158,3.584059268,0.661876,,
2020,58.4545,4.050,3.238,0.334311667,2.355,3.848,4.253,3.076,3.400,2.14383,3.543123659,0.606478,,
2020.5,58.4748,3.401,3.201,0.297061,2.199,3.231,3.571,3.041,3.362,2.03551,3.483250976,0.622307,,
2021,58.5013,3.009,3.252,0.258237667,2.264,2.858,3.159,3.089,3.415,1.98746,3.483954878,0.638133,,
2021.5,58.5275,2.584,3.216,0.282017333,2.346,2.455,2.714,3.056,3.377,1.71515,3.479746098,0.69617,,
2022,58.5454,2.454,3.297,0.218392667,2.298,2.332,2.577,3.132,3.462,1.80694,3.483494146,0.664513,,
2022.5,58.5666,3.235,3.214,0.276863667,2.423,3.073,3.397,3.053,3.375,2.03272,3.47314439,0.685618,,
2023,58.5893,3.427,3.158,0.259069333,2.304,3.256,3.598,3.000,3.316,2.18575,3.41507439,0.664513,,
2023.5,58.618,2.788,3.111,0.268277333,2.344,2.649,2.927,2.955,3.266,1.84964,3.389690976,0.672427,,
2024,58.6383,1.909,3.121,0.241525,2.332,1.814,2.005,2.965,3.277,1.44589,3.369740488,0.717273,,
2024.5,58.662,1.985,3.050,0.259248667,2.373,1.886,2.084,2.898,3.203,1.4581,3.335410976,0.733101,,
2025,58.6885,2.180,3.044,0.258865667,2.346,2.071,2.289,2.892,3.196,1.56394,3.330263659,0.64341,,
2025.5,58.7125,2.449,3.043,0.242625333,2.332,2.326,2.571,2.891,3.195,1.74369,3.311352683,0.667152,,
2026,58.7364,2.602,2.919,0.331060667,2.377,2.472,2.732,2.774,3.065,1.60435,3.326866829,0.638133,,
2026.5,58.7608,2.008,3.049,0.260727333,2.19,1.907,2.108,2.896,3.201,1.46792,3.335958537,0.640772,,
2027,58.7856,2.517,3.028,0.290601333,2.342,2.392,2.643,2.877,3.180,1.66268,3.354266098,0.61703,,
2027.5,58.808,2.478,3.157,0.273434667,2.276,2.354,2.602,2.999,3.315,1.68447,3.42828439,0.64341,,
2028,58.8255,2.205,3.209,0.253863333,2.314,2.095,2.315,3.049,3.370,1.58713,3.448251951,0.638133,,
2028.5,58.8504,2.051,3.237,0.244319,2.352,1.949,2.154,3.075,3.399,1.52159,3.460247317,0.627582,,
2029,58.8806,2.520,3.279,0.248678333,2.367,2.394,2.646,3.115,3.443,1.76634,3.495340976,0.609116,,
2029.5,58.9122,2.980,3.300,0.273223333,2.366,2.831,3.129,3.135,3.465,1.92693,3.532195366,0.611755,,
2030,58.9298,2.552,3.396,0.246328,2.315,2.424,2.679,3.226,3.566,1.78937,3.581855122,0.672427,,
2030.5,58.9598,2.465,3.438,0.231029333,2.382,2.342,2.588,3.266,3.610,1.78111,3.602232439,0.664513,,
2031,58.9875,2.363,3.483,0.198409667,2.414,2.245,2.481,3.309,3.657,1.80263,3.615451951,0.664513,,
2031.5,59.0044,2.260,3.460,0.225791667,2.465,2.147,2.373,3.287,3.633,1.6778,3.615661463,0.664513,,
2032,59.0312,2.746,3.465,0.225304333,2.409,2.609,2.884,3.292,3.638,1.95233,3.619136341,0.653962,,
2032.5,59.0499,2.287,3.465,0.242875333,2.399,2.173,2.402,3.291,3.638,1.65531,3.631063659,0.653962,,
2033,59.0683,2.661,3.449,0.263645333,2.38,2.528,2.794,3.277,3.622,1.79973,3.634023902,0.632858,,
2033.5,59.0884,2.713,3.444,0.275496333,2.335,2.577,2.849,3.271,3.616,1.79348,3.638244634,0.611755,,
2034,59.1218,2.782,3.404,0.249137333,2.311,2.643,2.921,3.234,3.574,1.90153,3.589980244,0.569547,,
2034.5,59.1436,3.266,3.267,0.295814,2.377,3.102,3.429,3.104,3.430,1.98227,3.528240732,0.593289,,
2035,59.1723,2.889,3.317,0.238592667,2.29,2.745,3.034,3.151,3.483,1.98894,3.515859268,0.572185,,
2035.5,59.1925,2.987,3.286,0.268791333,2.389,2.838,3.136,3.122,3.451,1.9438,3.518435122,0.619668,,
2036,59.2195,3.105,3.268,0.279635333,2.33,2.950,3.260,3.105,3.431,1.96435,3.514633415,0.609116,,
2036.5,59.2404,2.714,3.270,0.256499,2.294,2.579,2.850,3.107,3.434,1.84622,3.496053659,0.717273,,
2037,59.26,2.410,3.293,0.229147,2.342,2.289,2.530,3.129,3.458,1.75493,3.489713171,0.672427,,
2037.5,59.2833,2.009,3.269,0.233942,2.412,1.909,2.109,3.106,3.433,1.51659,3.475179268,0.64341,,
2038,59.3039,1.786,3.274,0.236096333,2.397,1.697,1.875,3.110,3.438,1.38264,3.480746829,0.719911,,
2038.5,59.3281,2.062,3.268,0.231142,2.383,1.959,2.165,3.105,3.431,1.5527,3.471915366,0.638133,,
2039,59.3518,2.112,3.268,0.230887667,2.401,2.007,2.218,3.105,3.432,1.58213,3.471770488,0.653962,,
2039.5,59.3738,2.214,3.262,0.250281667,2.409,2.103,2.325,3.099,3.425,1.59954,3.484387317,0.714635,,
2040,59.3932,2.076,3.267,0.251151,2.361,1.972,2.180,3.104,3.431,1.5224,3.489047073,0.706721,,
2040.5,59.4154,2.128,3.293,0.226952667,2.35,2.021,2.234,3.129,3.458,1.59884,3.487759756,0.730462,,
2041,59.442,2.261,3.302,0.211987667,2.389,2.148,2.374,3.137,3.467,1.7089,3.481626098,0.675065,,
2041.5,59.4642,2.453,3.273,0.228032667,2.436,2.331,2.576,3.110,3.437,1.78208,3.473157561,0.675065,,
2042,59.4815,2.682,3.204,0.287867667,2.397,2.548,2.816,3.044,3.364,1.74624,3.476411463,0.706721,,
2042.5,59.5074,2.682,3.231,0.253303667,2.29,2.548,2.816,3.070,3.393,1.83866,3.464017805,0.693531,,
2043,59.5295,2.458,3.257,0.237318667,2.37,2.335,2.581,3.094,3.420,1.76153,3.469038537,0.685618,,
2043.5,59.5512,2.648,3.246,0.259128333,2.395,2.516,2.780,3.083,3.408,1.80543,3.480086829,0.601202,,
2044,59.5696,2.970,3.189,0.311336333,2.338,2.822,3.119,3.030,3.349,1.80888,3.488491707,0.685618,,
2044.5,59.5905,3.367,3.114,0.365801,2.248,3.199,3.536,2.959,3.270,1.79596,3.493263171,0.685618,,
2045,59.6115,3.022,3.204,0.312334667,2.139,2.871,3.173,3.043,3.364,1.82749,3.499179268,0.653962,,
2045.5,59.6296,2.821,3.214,0.315822667,2.248,2.680,2.962,3.053,3.375,1.73384,3.509560976,0.630221,,
2046,59.656,2.713,3.267,0.287507333,2.24,2.577,2.849,3.103,3.430,1.76153,3.520622439,0.685618,,
2046.5,59.6836,2.763,3.198,0.331552333,2.311,2.625,2.901,3.038,3.358,1.66892,3.513782439,0.638133,,
2047,59.7058,2.560,3.276,0.262076667,2.216,2.432,2.688,3.112,3.440,1.75335,3.505171463,0.64341,,
2047.5,59.7236,2.616,3.301,0.216041333,2.352,2.485,2.746,3.136,3.466,1.90567,3.484142195,0.638133,,
2048,59.7468,3.049,3.149,0.261485667,2.44,2.897,3.202,2.992,3.307,1.99677,3.41094878,0.622307,,
2048.5,59.7722,2.872,3.084,0.299683667,2.35,2.728,3.015,2.930,3.238,1.79984,3.403260488,0.727825,,
2049,59.7974,2.751,3.133,0.253429667,2.271,2.614,2.889,2.976,3.290,1.87344,3.390776829,0.685618,,
2049.5,59.8112,3.056,3.083,0.260833333,2.345,2.903,3.208,2.929,3.237,2.00196,3.361062195,0.667152,,
2050,59.8239,2.816,3.062,0.243582,2.365,2.676,2.957,2.909,3.215,1.93565,3.327168293,0.706721,,
2050.5,59.8483,2.521,3.038,0.220663333,2.379,2.395,2.647,2.886,3.190,1.83928,3.283543902,0.711996,,
2051,59.8701,2.813,3.003,0.237659667,2.427,2.672,2.954,2.853,3.154,1.95155,3.275880488,0.704082,,
2051.5,59.8938,3.311,2.955,0.272893667,2.385,3.145,3.476,2.808,3.103,2.08104,3.281340488,0.69617,,
2052,59.9216,3.315,2.912,0.297947667,2.328,3.149,3.480,2.767,3.058,1.99591,3.281137073,0.706721,,
2052.5,59.9392,3.521,2.862,0.317764333,2.268,3.345,3.697,2.718,3.005,2.01085,3.270991707,0.693531,,
2053,59.96,4.400,2.705,0.379753333,2.242,4.180,4.620,2.570,2.840,2.06979,3.253757073,0.690893,,
2053.5,59.9763,2.662,2.961,0.249758667,2.113,2.529,2.795,2.813,3.110,1.83804,3.258294878,0.675065,,
2054,59.9958,3.189,2.833,0.319476,2.354,3.029,3.348,2.692,2.975,1.87407,3.253865854,0.704082,,
2054.5,60.0255,3.424,2.870,0.302380667,2.227,3.253,3.595,2.727,3.014,2.02613,3.257093415,0.672427,,
2055,60.0495,3.634,2.852,0.312181667,2.252,3.453,3.816,2.710,2.995,2.07549,3.257476341,0.659238,,
2055.5,60.0664,3.595,2.864,0.302896667,2.232,3.415,3.775,2.721,3.007,2.09438,3.253722927,0.653962,,
2056,60.0835,3.407,2.780,0.331746333,2.242,3.236,3.577,2.641,2.919,1.91913,3.234267073,0.690893,,
2056.5,60.109,2.874,2.895,0.263512333,2.206,2.730,3.018,2.750,3.040,1.90525,3.225836098,0.680341,,
2057,60.1377,3.044,2.816,0.304788667,2.328,2.892,3.196,2.675,2.957,1.85921,3.222778537,0.682979,,
2057.5,60.1598,3.095,2.862,0.286246333,2.258,2.940,3.250,2.719,3.005,1.93871,3.230848049,0.66979,,
2058,60.1862,2.791,2.954,0.246997,2.294,2.652,2.931,2.807,3.102,1.91262,3.24965122,0.64341,,
2058.5,60.205,2.750,2.933,0.255382,2.371,2.612,2.887,2.787,3.080,1.8672,3.24396,0.664513,,
2059,60.2352,2.755,2.937,0.264769,2.345,2.617,2.893,2.790,3.083,1.84331,3.257872683,0.685618,,
2059.5,60.2575,2.787,3.007,0.236194667,2.367,2.647,2.926,2.857,3.157,1.94197,3.277023902,0.693531,,
2060,60.2764,2.869,2.984,0.248924,2.404,2.726,3.012,2.835,3.133,1.94662,3.274328537,0.685618,,
2060.5,60.2961,3.081,2.908,0.291035667,2.385,2.927,3.235,2.762,3.053,1.91746,3.26937439,0.69617,,
2061,60.3145,3.190,2.981,0.244004333,2.272,3.031,3.350,2.832,3.130,2.12548,3.26613122,0.664513,,
2061.5,60.3364,3.057,2.919,0.277206333,2.358,2.904,3.210,2.773,3.065,1.95023,3.260391707,0.701445,,
2062,60.3574,2.678,2.939,0.256046333,2.293,2.544,2.812,2.792,3.086,1.829,3.249247073,0.717273,,
2062.5,60.3782,2.565,2.923,0.268113667,2.364,2.437,2.693,2.777,3.069,1.74062,3.251770976,0.704082,,
2063,60.398,2.789,3.000,0.224313667,2.317,2.650,2.929,2.850,3.150,1.97912,3.258190488,0.664513,,
2063.5,60.4176,2.956,3.005,0.222652667,2.419,2.809,3.104,2.854,3.155,2.07584,3.259722439,0.651324,,
2064,60.4358,2.804,2.942,0.259181333,2.414,2.664,2.944,2.795,3.089,1.88345,3.25532561,0.653962,,
2064.5,60.4553,3.306,2.900,0.290309667,2.348,3.141,3.472,2.755,3.045,2.01841,3.262744634,0.717273,,
2065,60.4818,2.808,2.910,0.285492667,2.294,2.668,2.948,2.764,3.055,1.81081,3.263767317,0.706721,,
2065.5,60.511,2.508,2.976,0.245185,2.3,2.383,2.634,2.827,3.125,1.76924,3.263667073,0.640772,,
2066,60.529,3.381,2.879,0.294495667,2.368,3.211,3.550,2.735,3.023,2.03571,3.253018293,0.682979,,
2066.5,60.5472,3.813,2.833,0.311896333,2.259,3.623,4.004,2.692,2.975,2.14638,3.243969024,0.646047,,
2067,60.564,3.185,2.864,0.290162667,2.234,3.026,3.345,2.721,3.007,1.96621,3.236982927,0.664513,,
2067.5,60.5963,2.867,2.894,0.268913667,2.289,2.724,3.011,2.749,3.038,1.88609,3.23143561,0.659238,,
2068,60.6179,2.792,2.880,0.280087333,2.318,2.652,2.931,2.736,3.024,1.81818,3.235552195,0.66979,,
2068.5,60.6372,2.741,2.880,0.274987333,2.298,2.604,2.878,2.736,3.024,1.80818,3.229346098,0.701445,,
2069,60.6551,2.550,2.898,0.261869,2.311,2.422,2.677,2.753,3.043,1.74861,3.225773659,0.685618,,
2069.5,60.679,2.558,2.914,0.255671667,2.344,2.430,2.685,2.768,3.060,1.76839,3.229932683,0.725187,,
2070,60.7075,2.739,2.886,0.274527667,2.35,2.602,2.876,2.742,3.031,1.80845,3.233354878,0.727825,,
2070.5,60.729,3.322,2.825,0.303430667,2.311,3.156,3.488,2.684,2.966,1.98036,3.227145854,0.701445,,
2071,60.752,2.643,2.957,0.227665333,2.247,2.511,2.775,2.809,3.105,1.88865,3.228456829,0.698807,,
2071.5,60.772,2.808,2.874,0.273380667,2.411,2.667,2.948,2.731,3.018,1.84471,3.223093902,0.653962,,
2072,60.7848,3.032,2.865,0.268791333,2.325,2.881,3.184,2.722,3.008,1.96532,3.210267073,0.619668,,
2072.5,60.8066,3.134,2.852,0.261322667,2.325,2.977,3.291,2.709,2.994,2.03815,3.190960244,0.627582,,
2073,60.832,2.939,2.803,0.283482,2.325,2.792,3.086,2.663,2.943,1.87678,3.184679756,0.675065,,
2073.5,60.856,2.827,2.719,0.326536,2.289,2.685,2.968,2.583,2.855,1.70766,3.186215122,0.638133,,
2074,60.875,3.021,2.746,0.306929,2.204,2.870,3.172,2.609,2.884,1.84331,3.177090976,0.685618,,
2074.5,60.8961,2.778,2.840,0.254539667,2.233,2.639,2.917,2.698,2.982,1.88372,3.173762927,0.680341,,
2075,60.9169,2.734,2.764,0.286821333,2.352,2.597,2.870,2.626,2.902,1.77285,3.161310244,0.656599,,
2075.5,60.9435,3.140,2.782,0.281942667,2.286,2.983,3.297,2.643,2.922,1.97288,3.168040488,0.64341,,
2076,60.9686,3.185,2.793,0.280941667,2.303,3.026,3.344,2.653,2.933,1.99642,3.174290976,0.630221,,
2076.5,60.9926,2.897,2.801,0.277786,2.298,2.752,3.042,2.661,2.941,1.8743,3.17583561,0.601202,,
2077,61.0174,3.229,2.716,0.32368,2.295,3.068,3.391,2.580,2.852,1.87694,3.180113415,0.606478,,
2077.5,61.0372,2.797,2.801,0.279305,2.22,2.657,2.937,2.661,2.941,1.82292,3.177918049,0.627582,,
2078,61.0582,3.194,2.752,0.295253667,2.299,3.034,3.354,2.615,2.890,1.95338,3.164843415,0.630221,,
2078.5,61.083,2.719,2.817,0.248771333,2.276,2.583,2.855,2.676,2.958,1.87019,3.148378293,0.661876,,
2079,61.1025,2.874,2.753,0.273322333,2.349,2.730,3.017,2.615,2.890,1.87624,3.134493659,0.622307,,
2079.5,61.127,2.659,2.765,0.246339,2.321,2.526,2.792,2.627,2.903,1.84568,3.106130976,0.664513,,
2080,61.149,3.052,2.597,0.315157333,2.367,2.899,3.205,2.467,2.726,1.83172,3.086161463,0.688256,,
2080.5,61.1779,2.691,2.739,0.238438333,2.229,2.557,2.826,2.602,2.876,1.88469,3.075628537,0.690893,,
2081,61.2052,2.833,2.686,0.255837667,2.372,2.692,2.975,2.552,2.821,1.90796,3.060816585,0.651324,,
2081.5,61.2196,2.846,2.652,0.268133333,2.354,2.703,2.988,2.519,2.784,1.87791,3.053510488,0.61703,,
2082,61.2407,3.161,2.547,0.317319667,2.328,3.003,3.319,2.420,2.674,1.86957,3.055640488,0.64341,,
2082.5,61.2676,2.783,2.679,0.256684,2.237,2.644,2.923,2.545,2.813,1.88047,3.056859512,0.656599,,
2083,61.2892,2.729,2.627,0.278763333,2.373,2.592,2.865,2.495,2.758,1.79217,3.051404146,0.609116,,
2083.5,61.311,2.891,2.666,0.256592667,2.293,2.747,3.036,2.533,2.800,1.93457,3.047137561,0.601202,,
2084,61.331,2.959,2.630,0.265125667,2.335,2.811,3.107,2.498,2.761,1.94178,3.032795854,0.632858,,
2084.5,61.3545,3.210,2.640,0.255674,2.322,3.049,3.370,2.508,2.772,2.09411,3.025853171,0.627582,,
2085,61.3819,2.606,2.646,0.243068,2.352,2.476,2.736,2.514,2.779,1.82652,3.011806341,0.64341,,
2085.5,61.406,2.780,2.621,0.253618,2.378,2.641,2.919,2.490,2.752,1.88776,3.008430732,0.653962,,
2086,61.4274,2.436,2.679,0.220391667,2.373,2.315,2.558,2.545,2.813,1.79166,3.00311122,0.685618,,
2086.5,61.4443,2.929,2.538,0.290176667,2.443,2.782,3.075,2.412,2.665,1.85227,3.006087805,0.677704,,
2087,61.4618,3.602,2.532,0.295257667,2.282,3.421,3.782,2.405,2.659,2.12583,3.009676829,0.656599,,
2087.5,61.4822,2.922,2.628,0.250315,2.267,2.776,3.068,2.497,2.760,1.96912,3.00905439,0.69617,,
2088,61.5084,2.992,2.569,0.278353,2.348,2.842,3.142,2.441,2.698,1.91657,3.009330976,0.651324,,
2088.5,61.5233,3.159,2.600,0.253554,2.299,3.001,3.317,2.470,2.730,2.07654,2.99278561,0.635496,,
2089,61.5424,2.958,2.625,0.233054,2.358,2.810,3.106,2.494,2.757,2.04273,2.980702927,0.653962,,
2089.5,61.5625,3.158,2.525,0.270823,2.384,3.000,3.315,2.399,2.651,2.01752,2.965153415,0.672427,,
2090,61.583,3.648,2.409,0.307527667,2.32,3.466,3.831,2.289,2.530,2.09842,2.944617073,0.627582,,
2090.5,61.6075,3.277,2.430,0.286675,2.246,3.113,3.440,2.309,2.552,2.01786,2.923223171,0.664513,,
2091,61.6302,3.413,2.446,0.274128667,2.283,3.243,3.584,2.324,2.568,2.12319,2.913055366,0.651324,,
2091.5,61.645,3.113,2.529,0.234567667,2.312,2.958,3.269,2.403,2.656,2.11924,2.909596098,0.64341,,
2092,61.6695,3.088,2.419,0.275251667,2.403,2.933,3.242,2.298,2.540,1.97059,2.895306585,0.630221,,
2092.5,61.6936,3.226,2.348,0.295651667,2.309,3.065,3.388,2.231,2.465,1.96594,2.880752683,0.638133,,
2093,61.712,3.217,2.433,0.254099667,2.268,3.056,3.378,2.311,2.555,2.10299,2.869224146,0.653962,,
2093.5,61.736,2.718,2.389,0.271759333,2.35,2.582,2.854,2.270,2.509,1.80605,2.867897561,0.619668,,
2094,61.7613,3.939,2.103,0.368083333,2.301,3.742,4.136,1.998,2.208,1.97544,2.856538049,0.682979,,
2094.5,61.7845,3.224,2.363,0.27219,2.121,3.063,3.385,2.245,2.481,2.04377,2.84929439,0.630221,,
2095,61.8061,3.196,2.326,0.283230667,2.313,3.036,3.356,2.209,2.442,1.99371,2.842425366,0.659238,,
2095.5,61.8293,2.914,2.410,0.241394667,2.282,2.769,3.060,2.289,2.530,1.99316,2.829715122,0.606478,,
2096,61.8484,3.489,2.223,0.304963333,2.377,3.315,3.664,2.112,2.334,2.04377,2.810778537,0.630221,,
2096.5,61.8632,3.889,2.181,0.326674333,2.246,3.695,4.084,2.072,2.290,2.11668,2.823935366,0.603841,,
2097,61.882,3.108,2.350,0.274861,2.208,2.952,3.263,2.232,2.467,1.98114,2.844629024,0.651324,,
2097.5,61.9117,3.140,2.404,0.252798333,2.302,2.983,3.297,2.284,2.525,2.07014,2.845672927,0.682979,,
2098,61.941,2.799,2.477,0.223147,2.348,2.659,2.939,2.353,2.601,1.98773,2.850174878,0.664513,,
2098.5,61.962,2.946,2.382,0.258868,2.412,2.799,3.093,2.263,2.501,1.95469,2.83940439,0.632858,,
2099,61.9847,3.293,2.406,0.239939667,2.345,3.129,3.458,2.285,2.526,2.19222,2.824263415,0.582738,,
2099.5,62.0096,3.771,2.296,0.278513667,2.383,3.582,3.959,2.181,2.410,2.26409,2.812029512,0.580099,,
2100,62.0264,3.597,2.358,0.251893667,2.311,3.417,3.777,2.240,2.475,2.29476,2.809053659,0.632858,,
2100.5,62.052,3.362,2.388,0.236695,2.338,3.194,3.530,2.268,2.507,2.2395,2.804882927,0.61703,,
2101,62.073,3.258,2.494,0.185136333,2.378,3.095,3.421,2.370,2.619,2.38489,2.800904634,0.606478,,
2101.5,62.0946,3.119,2.407,0.224426,2.479,2.963,3.275,2.286,2.527,2.15771,2.79803,0.61703,,
2102,62.114,3.184,2.423,0.220748,2.41,3.025,3.343,2.302,2.544,2.20595,2.803981707,0.661876,,
2102.5,62.1388,3.425,2.377,0.243063667,2.432,3.254,3.597,2.258,2.496,2.24652,2.807818293,0.588013,,
2103,62.1591,3.127,2.397,0.234564667,2.384,2.971,3.283,2.277,2.517,2.12634,2.808195122,0.580099,,
2103.5,62.1886,3.614,2.369,0.250497667,2.399,3.433,3.795,2.250,2.487,2.30872,2.81507561,0.609116,,
2104,62.2093,2.685,2.494,0.200528,2.359,2.550,2.819,2.369,2.618,1.99053,2.825798537,0.601202,,
2104.5,62.2285,3.535,2.386,0.24968,2.487,3.358,3.712,2.267,2.505,2.27401,2.826330976,0.582738,,
2105,62.254,4.549,2.321,0.276472,2.353,4.321,4.776,2.205,2.437,2.60303,2.826774146,0.638133,,
2105.5,62.2743,3.407,2.369,0.258594,2.298,3.237,3.577,2.251,2.488,2.17811,2.829921951,0.675065,,
2106,62.3,3.332,2.365,0.256929333,2.335,3.165,3.498,2.246,2.483,2.14848,2.823410732,0.598564,,
2106.5,62.3215,2.869,2.443,0.244273,2.351,2.725,3.012,2.321,2.566,1.96074,2.86030878,0.593289,,
2107,62.3488,2.088,2.486,0.236852667,2.404,1.983,2.192,2.362,2.610,1.5563,2.880175366,0.653962,,
2107.5,62.3719,2.070,2.491,0.234021667,2.407,1.966,2.173,2.367,2.616,1.55138,2.879357561,0.635496,,
2108,62.3956,2.132,2.544,0.210708333,2.406,2.025,2.238,2.416,2.671,1.63421,2.88207439,0.611755,,
2108.5,62.4104,2.536,2.641,0.163999333,2.434,2.410,2.663,2.509,2.773,2.00452,2.888361463,0.706721,,
2109,62.4281,4.358,2.404,0.284526667,2.538,4.140,4.576,2.284,2.524,2.48362,2.90072878,0.580099,,
2109.5,62.4535,5.163,2.432,0.274914667,2.278,4.905,5.421,2.311,2.554,2.86235,2.904499268,0.614393,,
2110,62.478,3.579,2.507,0.240192667,2.311,3.400,3.758,2.382,2.633,2.3342,2.901837805,0.61703,,
2110.5,62.5074,3.273,2.517,0.234861333,2.382,3.109,3.437,2.391,2.642,2.20076,2.900216829,0.61703,,
2111,62.5308,2.830,2.588,0.205501,2.406,2.689,2.972,2.459,2.718,2.06064,2.909261707,0.638133,,
2111.5,62.5554,3.236,2.587,0.211555667,2.445,3.074,3.397,2.457,2.716,2.26858,2.917513902,0.640772,,
2112,62.581,3.238,2.636,0.201179,2.442,3.076,3.400,2.504,2.768,2.30961,2.940602927,0.653962,,
2112.5,62.5962,2.903,2.628,0.224033333,2.471,2.758,3.048,2.497,2.759,2.0423,2.968987073,0.69617,,
2113,62.6135,3.011,2.600,0.244499333,2.434,2.860,3.161,2.470,2.730,2.03272,2.979047561,0.685618,,
2113.5,62.6341,3.078,2.698,0.212429667,2.389,2.925,3.232,2.563,2.833,2.17811,3.006300488,0.675065,,
2114,62.6598,2.567,2.712,0.210789,2.456,2.438,2.695,2.576,2.847,1.89198,3.014981707,0.688256,,
2114.5,62.686,2.465,2.755,0.193125333,2.457,2.342,2.589,2.618,2.893,1.87899,3.024798537,0.722548,,
2115,62.7073,4.024,2.645,0.257448,2.468,3.823,4.226,2.513,2.778,2.4697,3.032784878,0.733101,,
2115.5,62.7275,2.928,2.812,0.177583667,2.358,2.781,3.074,2.671,2.953,2.21212,3.04964439,0.717273,,
2116,62.75,3.255,2.705,0.246003333,2.495,3.093,3.418,2.570,2.841,2.15096,3.060741707,0.672427,,
2116.5,62.776,3.898,2.722,0.237764333,2.375,3.703,4.093,2.586,2.859,2.502,3.061891951,0.651324,,
2117,62.799,2.274,2.680,0.249755333,2.39,2.160,2.388,2.546,2.814,1.63301,3.047079512,0.704082,,
2117.5,62.8258,2.373,2.727,0.237282,2.377,2.254,2.492,2.590,2.863,1.71515,3.064391951,0.69617,,
2118,62.8432,2.815,2.775,0.218085333,2.41,2.674,2.956,2.637,2.914,2.01224,3.075166341,0.661876,,
2118.5,62.8595,2.817,2.766,0.225774,2.426,2.676,2.958,2.628,2.904,1.98967,3.078346098,0.685618,,
2119,62.8822,3.562,2.676,0.289438,2.41,3.384,3.740,2.543,2.810,2.13129,3.102966098,0.727825,,
2119.5,62.9085,3.171,2.823,0.229277,2.298,3.012,3.330,2.682,2.964,2.1681,3.126969268,0.706721,,
2120,62.927,3.965,2.797,0.263373,2.44,3.767,4.163,2.657,2.937,2.41556,3.153579512,0.659238,,
2120.5,62.9499,3.180,2.983,0.161161333,2.344,3.021,3.339,2.833,3.132,2.43286,3.170737561,0.624944,,
2121,62.9782,2.615,3.071,0.098992533,2.541,2.484,2.746,2.917,3.224,2.26172,3.17749439,0.601202,,
2121.5,63.0027,3.256,2.825,0.270818667,2.703,3.093,3.419,2.684,2.966,2.06328,3.183703902,0.64341,,
