%     Depth;Temperature_;TC_m;RHOC_m;PHI;    RHOB;TC_m_min;TC_m_max;RHOC_m_miD;RHOC_m_max;    TC.log;      RHOC.log;       RHP;;
%         m;          °C;W/(mK);kJ/(m³K);n/n;g/cm³;    W/(mK);    W/(mK);kJ/(m³K);kJ/(m³K);    W/(mK);   kJ/(m³K);     µW/m³;;
2884;92.181;2.686;1.914;0.139106038;2.531;2.551;2.820;1.818;2.010;2.1034;2.219241707;0.945645333;;
2884.5;92.1899;2.690;1.917;0.137649921;2.521;2.555;2.824;1.821;2.013;2.12199;2.220833902;0.943007381;;
2885;92.2033;2.719;1.920;0.137528952;2.564;2.583;2.855;1.824;2.016;2.31498;2.22213439;0.937731476;;
2885.5;92.2146;2.761;1.922;0.137748683;2.658;2.623;2.899;1.826;2.019;2.59331;2.224455366;0.930571286;;
2886;92.2253;2.796;1.925;0.137617413;2.512;2.656;2.936;1.829;2.022;2.36593;2.228071707;0.924416;;
2886.5;92.2371;2.824;1.929;0.138527397;2.515;2.683;2.965;1.832;2.025;2.39604;2.231142683;0.920019429;;
2887;92.2476;2.884;1.932;0.138633937;2.535;2.740;3.028;1.836;2.029;2.01824;2.233593902;0.909969952;;
2887.5;92.2576;2.891;1.936;0.137567054;2.495;2.747;3.036;1.839;2.033;2.42979;2.235666829;0.908085714;;
2888;92.267;2.903;1.940;0.136604229;2.542;2.758;3.048;1.843;2.037;2.2488;2.240898293;0.905698952;;
2888.5;92.2737;2.950;1.944;0.136288435;2.509;2.803;3.098;1.847;2.042;2.55501;2.24416878;0.89853881;;
2889;92.2839;2.954;1.949;0.1354318;2.515;2.806;3.102;1.852;2.047;2.43203;2.247350976;0.89740819;;
2889.5;92.2978;2.977;1.954;0.135015356;2.592;2.829;3.126;1.856;2.051;2.27417;2.249835854;0.896403286;;
2890;92.3095;3.032;1.958;0.135401705;2.622;2.881;3.184;1.860;2.056;2.51448;2.253560488;0.893011571;;
2890.5;92.3242;3.065;1.962;0.137595416;2.581;2.912;3.219;1.864;2.060;2.62455;2.257514878;0.894016571;;
2891;92.332;3.054;1.966;0.136361956;2.564;2.901;3.206;1.868;2.065;2.39354;2.261246098;0.899543714;;
2891.5;92.3422;3.086;1.970;0.13525013;2.531;2.931;3.240;1.872;2.069;2.45266;2.268056341;0.897910714;;
2892;92.354;3.120;1.974;0.134685511;2.572;2.964;3.277;1.876;2.073;2.48641;2.270343171;0.896403286;;
2892.5;92.363;3.151;1.979;0.132966305;2.549;2.994;3.309;1.880;2.078;2.21439;2.27082439;0.895272714;;
2893;92.3722;3.174;1.983;0.133123305;2.598;3.016;3.333;1.884;2.082;2.42412;2.273720732;0.896528905;;
2893.5;92.3837;3.188;1.987;0.129129517;2.578;3.029;3.348;1.887;2.086;2.58606;2.275377317;0.896654571;;
2894;92.3972;3.182;1.990;0.127046038;2.546;3.022;3.341;1.891;2.090;2.41733;2.276159512;0.901427952;;
2894.5;92.4075;3.200;1.994;0.127541781;2.566;3.040;3.361;1.894;2.093;2.4727;2.278608049;0.904442762;;
2895;92.4184;3.231;1.997;0.128786025;2.549;3.069;3.393;1.897;2.097;2.88399;2.280221951;0.906201381;;
2895.5;92.4318;3.257;2.001;0.129460692;2.543;3.094;3.420;1.901;2.101;2.64566;2.280476829;0.90796;;
2896;92.442;3.270;2.004;0.129777089;2.545;3.107;3.434;1.904;2.104;2.53869;2.282963171;0.911854143;;
2896.5;92.4482;3.309;2.007;0.13043647;2.572;3.143;3.474;1.907;2.108;2.92288;2.283979024;0.911979714;;
2897;92.4577;3.330;2.011;0.130619502;2.566;3.164;3.497;1.910;2.111;2.94786;2.288192927;0.913612762;;
2897.5;92.469;3.339;2.013;0.129846048;2.561;3.172;3.506;1.913;2.114;2.59148;2.289140732;0.916627571;;
2898;92.4802;3.354;2.016;0.128161816;2.576;3.186;3.522;1.915;2.117;2.73773;2.291312439;0.918260571;;
2898.5;92.4884;3.377;2.019;0.128090943;2.539;3.209;3.546;1.918;2.120;2.80299;2.292590732;0.919516762;;
2899;92.4988;3.398;2.021;0.1281678;2.698;3.229;3.568;1.920;2.122;2.64968;2.292920732;0.921275429;;
2899.5;92.5096;3.420;2.023;0.127129914;2.612;3.249;3.591;1.921;2.124;2.67044;2.293629268;0.922154762;;
2900;92.5218;3.435;2.024;0.12593494;2.564;3.263;3.607;1.923;2.125;2.63881;2.293224146;0.92102419;;
2900.5;92.5338;3.419;2.026;0.125312146;2.558;3.248;3.590;1.924;2.127;2.82355;2.292559756;0.923536571;;
2901;92.5459;3.415;2.027;0.124426457;2.543;3.244;3.585;1.926;2.129;2.78506;2.293477317;0.923285286;;
2901.5;92.5588;3.413;2.029;0.123420308;2.549;3.242;3.583;1.927;2.130;2.85921;2.295399756;0.921777905;;
2902;92.5675;3.372;2.030;0.121485051;2.515;3.203;3.541;1.929;2.132;2.75586;2.294861707;0.92692819;;
2902.5;92.5768;3.384;2.032;0.123386003;2.564;3.214;3.553;1.930;2.133;2.68494;2.296075122;0.926551286;;
2903;92.5864;3.379;2.033;0.121445302;2.598;3.210;3.548;1.931;2.134;2.58944;2.297451951;0.925797524;;
2903.5;92.6045;3.382;2.033;0.120701521;2.678;3.213;3.551;1.931;2.135;2.77742;2.299586098;0.923662;;
2904;92.6172;3.388;2.034;0.123397054;2.579;3.219;3.557;1.932;2.135;2.87351;2.300513171;0.923787571;;
2904.5;92.6274;3.379;2.034;0.124904676;2.545;3.210;3.548;1.932;2.136;2.8461;2.300764146;0.92567181;;
2905;92.6381;3.345;2.034;0.125454263;2.624;3.178;3.513;1.932;2.136;2.8022;2.300719756;0.930947905;;
2905.5;92.6506;3.317;2.034;0.125409121;2.605;3.151;3.483;1.932;2.135;2.71757;2.301212683;0.935093095;;
2906;92.6604;3.280;2.033;0.124908343;2.581;3.116;3.444;1.931;2.135;2.66702;2.300565122;0.94036881;;
2906.5;92.6716;3.244;2.033;0.124870375;2.604;3.082;3.406;1.931;2.134;2.59794;2.29958439;0.945016619;;
2907;92.6857;3.215;2.031;0.123122619;2.621;3.055;3.376;1.930;2.133;2.48148;2.298307561;0.946649667;;
2907.5;92.703;3.184;2.030;0.123382794;2.661;3.025;3.343;1.928;2.131;2.88564;2.296300244;0.952302571;;
2908;92.716;3.171;2.029;0.124173708;2.495;3.012;3.330;1.927;2.130;2.70268;2.294809756;0.955066143;;
2908.5;92.7274;3.165;2.027;0.12498713;2.695;3.007;3.324;1.925;2.128;2.85037;2.295059512;0.955568619;;
2909;92.7392;3.147;2.025;0.124105483;2.595;2.990;3.304;1.923;2.126;2.64368;2.29358439;0.956322333;;
2909.5;92.7485;3.107;2.023;0.122564441;2.584;2.952;3.262;1.922;2.124;2.38077;2.289655122;0.961095714;;
2910;92.7585;3.086;2.021;0.124086835;2.548;2.931;3.240;1.920;2.122;2.14224;2.285973415;0.965492286;;
2910.5;92.7713;3.066;2.019;0.124868794;2.564;2.913;3.219;1.918;2.120;2.2212;2.282565122;0.969009571;;
2911;92.7858;3.030;2.017;0.124122857;2.578;2.879;3.182;1.916;2.117;2.3316;2.281553171;0.973154714;;
2911.5;92.803;2.991;2.014;0.122528575;2.569;2.842;3.141;1.913;2.115;2.26674;2.279472439;0.978681905;;
2912;92.8191;2.985;2.012;0.124067295;2.566;2.836;3.134;1.911;2.112;2.63702;2.276643415;0.981696571;;
2912.5;92.8302;2.981;2.009;0.126160092;2.599;2.832;3.130;1.908;2.109;2.27175;2.276111951;0.984083286;;
2913;92.8409;2.905;2.005;0.123346613;2.572;2.760;3.050;1.905;2.106;2.42467;2.272593415;0.994886524;;
2913.5;92.8548;2.883;2.002;0.1259226;2.558;2.739;3.027;1.902;2.102;2.4271;2.271922927;1.000916286;;
2914;92.8673;2.836;1.999;0.125657349;2.648;2.694;2.978;1.899;2.098;2.58284;2.270831951;1.009081381;;
2914.5;92.8798;2.798;1.995;0.126425032;2.626;2.658;2.938;1.895;2.094;2.4279;2.27048122;1.017497762;;
2915;92.8958;2.754;1.991;0.126091556;2.614;2.616;2.891;1.891;2.090;2.38538;2.267696585;1.026165381;;
2915.5;92.9067;2.715;1.987;0.126608714;2.555;2.579;2.850;1.888;2.087;2.43798;2.267496098;1.033953476;;
2916;92.9214;2.679;1.984;0.127784206;2.572;2.545;2.813;1.885;2.083;2.23471;2.265606585;1.040988238;;
2916.5;92.9368;2.668;1.980;0.127862;2.618;2.534;2.801;1.881;2.079;2.15733;2.262348293;1.043375381;;
2917;92.9502;2.654;1.976;0.128399651;2.679;2.522;2.787;1.878;2.075;2.37793;2.25993122;1.046892524;;
2917.5;92.9602;2.604;1.973;0.129045089;2.562;2.474;2.735;1.874;2.071;2.25685;2.25594122;1.057067762;;
2918;92.9796;2.575;1.969;0.129739597;2.561;2.446;2.704;1.871;2.067;2.05438;2.253815122;1.061463952;;
2918.5;92.9935;2.544;1.965;0.130309898;2.612;2.417;2.672;1.867;2.063;2.15028;2.248475122;1.068498381;;
2919;93.0034;2.546;1.961;0.132840686;2.548;2.419;2.674;1.863;2.059;2.17447;2.245037805;1.070885095;;
2919.5;93.0216;2.540;1.957;0.13405346;2.582;2.413;2.667;1.859;2.055;2.0298;2.244237561;1.074528048;;
2920;93.036;2.534;1.953;0.135480502;2.543;2.407;2.661;1.855;2.051;1.74553;2.245317073;1.077040429;;
2920.5;93.0486;2.494;1.949;0.135575311;2.569;2.369;2.619;1.852;2.047;1.54186;2.247476098;1.083949476;;
2921;93.0633;2.481;1.946;0.13573874;2.521;2.357;2.605;1.849;2.043;1.62688;2.248006341;1.086838571;;
2921.5;93.0758;2.483;1.943;0.137454962;2.525;2.359;2.607;1.845;2.040;2.15773;2.244380488;1.0891;;
2922;93.0935;2.491;1.939;0.139969997;2.572;2.367;2.616;1.842;2.036;2.03665;2.241769268;1.090104762;;
2922.5;93.1074;2.446;1.937;0.139076394;2.543;2.324;2.569;1.840;2.034;1.83378;2.241564146;1.09751619;;
2923;93.1216;2.421;1.935;0.139386933;2.568;2.300;2.542;1.838;2.031;1.79654;2.239480976;1.10216381;;
2923.5;93.135;2.433;1.933;0.140961667;2.538;2.312;2.555;1.836;2.029;1.94273;2.235944878;1.101661429;;
2924;93.1466;2.407;1.931;0.140802206;2.542;2.287;2.527;1.835;2.028;2.26411;2.23110878;1.10668619;;
2924.5;93.1593;2.405;1.931;0.141159921;2.545;2.285;2.525;1.834;2.027;2.39283;2.232383415;1.10819381;;
2925;93.1753;2.399;1.930;0.140696143;2.571;2.279;2.519;1.834;2.027;2.22522;2.232702683;1.107691429;;
2925.5;93.1874;2.410;1.931;0.139643822;2.558;2.289;2.530;1.834;2.027;1.78724;2.230676098;1.10304381;;
2926;93.2016;2.431;1.931;0.138581108;2.555;2.309;2.552;1.834;2.027;2.22865;2.228751707;1.096762857;;
2926.5;93.215;2.482;1.931;0.137419597;2.565;2.357;2.606;1.834;2.027;2.14765;2.227498293;1.086964714;;
2927;93.2272;2.482;1.931;0.137426152;2.541;2.358;2.606;1.835;2.028;2.13354;2.224934878;1.08809519;;
2927.5;93.2402;2.482;1.932;0.134874349;2.559;2.358;2.606;1.836;2.029;1.75159;2.224730976;1.086336619;;
2928;93.2558;2.489;1.933;0.133811178;2.585;2.364;2.613;1.837;2.030;1.85454;2.22681878;1.08407519;;
2928.5;93.27;2.501;1.935;0.133453448;2.549;2.376;2.626;1.838;2.032;2.14784;2.227811707;1.083196143;;
2929;93.2854;2.494;1.937;0.132031241;2.543;2.370;2.619;1.841;2.034;1.76306;2.228147317;1.082442333;;
2929.5;93.2968;2.444;1.940;0.131003035;2.569;2.321;2.566;1.843;2.037;2.11884;2.230501707;1.090481857;;
2930;93.313;2.429;1.943;0.131762876;2.565;2.308;2.551;1.846;2.040;1.97462;2.234919268;1.091989;;
2930.5;93.3271;2.421;1.946;0.132151717;2.565;2.300;2.542;1.849;2.043;1.95933;2.238057317;1.092868524;;
2931;93.3415;2.443;1.949;0.131449648;2.612;2.321;2.565;1.852;2.047;1.90535;2.240380976;1.088848524;;
2931.5;93.357;2.442;1.952;0.131536203;2.586;2.319;2.564;1.854;2.049;2.44885;2.24025122;1.089602333;;
2932;93.3695;2.423;1.954;0.1315336;2.595;2.302;2.544;1.857;2.052;2.16314;2.240236341;1.092239952;;
2932.5;93.3814;2.396;1.957;0.131236203;2.601;2.276;2.516;1.859;2.055;2.20064;2.242546829;1.096134238;;
2933;93.3928;2.432;1.959;0.131133517;2.648;2.311;2.554;1.861;2.057;1.99697;2.243931951;1.089602333;;
2933.5;93.4013;2.475;1.961;0.130361432;2.609;2.351;2.599;1.863;2.060;1.99454;2.25036878;1.081437476;;
2934;93.4163;2.462;1.963;0.129144714;2.546;2.339;2.585;1.865;2.062;1.9198;2.252322927;1.081311762;;
2934.5;93.4319;2.484;1.966;0.128667502;2.601;2.359;2.608;1.867;2.064;1.55175;2.25583439;1.075909857;;
2935;93.4512;2.475;1.968;0.128711502;2.586;2.351;2.599;1.870;2.066;2.12694;2.257557073;1.076035095;;
2935.5;93.4638;2.506;1.970;0.127371844;2.542;2.381;2.631;1.871;2.068;2.08523;2.257701951;1.069879762;;
2936;93.4764;2.528;1.972;0.126511394;2.543;2.401;2.654;1.874;2.071;2.15793;2.255433902;1.066990238;;
2936.5;93.495;2.554;1.975;0.126628156;2.588;2.426;2.682;1.876;2.073;2.20083;2.253635122;1.064477857;;
2937;93.5084;2.529;1.978;0.127816889;2.564;2.403;2.656;1.879;2.077;1.87629;2.253399268;1.069879333;;
2937.5;93.5234;2.507;1.982;0.128121905;2.542;2.382;2.632;1.883;2.081;1.74454;2.254475122;1.072266;;
2938;93.5389;2.508;1.986;0.129876375;2.572;2.383;2.634;1.887;2.086;2.32131;2.254242683;1.072517429;;
2938.5;93.5515;2.521;1.991;0.130149165;2.596;2.395;2.647;1.892;2.091;2.54857;2.255103171;1.069628381;;
2939;93.6227;2.533;1.996;0.128886187;2.588;2.407;2.660;1.897;2.096;2.02802;2.255138537;1.064352381;;
2939.5;93.6064;2.534;2.002;0.128970533;2.611;2.408;2.661;1.902;2.102;2.11706;2.261420488;1.061965714;;
2940;93.605;2.577;2.007;0.1296342;2.589;2.448;2.706;1.906;2.107;1.98491;2.269211463;1.052921429;;
2940.5;93.6176;2.571;2.012;0.129890168;2.576;2.443;2.700;1.912;2.113;2.54857;2.267642439;1.054177619;;
2941;93.6302;2.586;2.018;0.129176565;2.621;2.456;2.715;1.917;2.119;2.36805;2.27308561;1.053046667;;
2941.5;93.6436;2.576;2.024;0.129452413;2.647;2.447;2.704;1.923;2.126;2.28929;2.280473171;1.055559048;;
2942;93.659;2.547;2.032;0.129117016;2.574;2.419;2.674;1.930;2.133;2.00784;2.29368;1.060709524;;
2942.5;93.6713;2.557;2.039;0.127687584;2.526;2.429;2.684;1.937;2.141;1.81163;2.303921951;1.0587;;
2943;93.7035;2.578;2.047;0.125246013;2.575;2.449;2.706;1.945;2.150;2.10678;2.30995439;1.053549524;;
2943.5;93.723;2.568;2.055;0.12437733;2.586;2.439;2.696;1.953;2.158;2.1773;2.318894146;1.055308095;;
2944;93.7363;2.529;2.064;0.122104848;2.602;2.402;2.655;1.961;2.167;2.26535;2.329710244;1.061086286;;
2944.5;93.7499;2.524;2.073;0.124290327;2.615;2.398;2.651;1.969;2.176;1.93053;2.340497561;1.064729143;;
2945;93.7575;2.507;2.080;0.125873921;2.612;2.382;2.633;1.976;2.184;2.17552;2.341708049;1.066236762;;
2945.5;93.771;2.501;2.088;0.127443937;2.569;2.376;2.626;1.984;2.192;2.0238;2.353320976;1.064855333;;
2946;93.7855;2.467;2.096;0.12956334;2.535;2.344;2.591;1.991;2.201;2.34808;2.375815366;1.072015429;;
2946.5;93.8001;2.419;2.103;0.134446079;2.571;2.298;2.540;1.998;2.209;1.98788;2.383048537;1.078673048;;
2947;93.8124;2.386;2.111;0.135069683;2.572;2.266;2.505;2.005;2.216;1.78119;2.40212878;1.080180667;;
2947.5;93.8225;2.368;2.117;0.137103556;2.562;2.249;2.486;2.011;2.223;2.10876;2.412830732;1.07905019;;
2948;93.8369;2.376;2.123;0.13934573;2.594;2.257;2.495;2.017;2.229;2.22219;2.421760244;1.074402095;;
2948.5;93.8475;2.355;2.128;0.140870349;2.685;2.238;2.473;2.021;2.234;2.22983;2.427646829;1.076034952;;
2949;93.8628;2.320;2.132;0.14311646;2.644;2.204;2.436;2.026;2.239;2.07916;2.438054146;1.080431619;;
2949.5;93.8803;2.299;2.136;0.146125137;2.707;2.184;2.414;2.029;2.242;1.84525;2.447743415;1.083069524;;
2950;93.8976;2.293;2.139;0.15047879;2.503;2.178;2.408;2.032;2.246;1.77504;2.44474122;1.083697619;;
2950.5;93.9184;2.264;2.143;0.151745013;2.523;2.151;2.377;2.036;2.250;1.81234;2.45205122;1.089099048;;
2951;93.9355;2.199;2.147;0.153810822;2.516;2.089;2.309;2.039;2.254;1.88921;2.458348537;1.096761905;;
2951.5;93.9516;2.127;2.149;0.157071346;2.549;2.020;2.233;2.042;2.257;1.39612;2.469172195;1.102289048;;
2952;93.9694;2.101;2.153;0.161155965;2.453;1.996;2.206;2.046;2.261;1.766;2.476295854;1.103922381;;
2952.5;93.9946;2.096;2.157;0.165524917;2.552;1.991;2.201;2.049;2.264;1.65804;2.484380732;1.099148571;;
2953;94.0159;2.114;2.160;0.168436984;2.452;2.008;2.220;2.052;2.268;1.81517;2.49151122;1.092993238;;
2953.5;94.0338;2.101;2.164;0.172492778;2.485;1.996;2.206;2.056;2.272;1.72145;2.495186098;1.092868;;
2954;94.0523;2.092;2.168;0.176666194;2.538;1.987;2.196;2.060;2.277;1.53532;2.502258537;1.092616571;;
2954.5;94.0727;2.074;2.173;0.181172825;2.526;1.971;2.178;2.064;2.282;1.78011;2.512043171;1.092993714;;
2955;94.091;2.027;2.177;0.180962746;2.488;1.926;2.128;2.068;2.286;1.63425;2.518795854;1.095380381;;
2955.5;94.1037;2.013;2.182;0.181573016;2.429;1.913;2.114;2.073;2.292;1.68376;2.522091951;1.10078181;;
2956;94.1211;2.009;2.188;0.181716905;2.518;1.909;2.110;2.078;2.297;1.02807;2.527391951;1.101409905;;
2956.5;94.178;1.984;2.192;0.184357794;2.449;1.885;2.083;2.083;2.302;1.15685;2.53657122;1.103922286;;
2957;94.1886;1.942;2.197;0.183186349;2.458;1.845;2.039;2.087;2.307;1.44667;2.545671951;1.110454667;;
2957.5;94.2088;1.910;2.202;0.183874571;2.426;1.815;2.006;2.092;2.312;1.52714;2.557881707;1.116860857;;
2958;94.2226;1.917;2.207;0.18314754;2.415;1.821;2.013;2.096;2.317;2.17155;2.567510244;1.116735143;;
2958.5;94.2455;1.888;2.212;0.182780746;2.492;1.793;1.982;2.101;2.323;1.79059;2.580007805;1.122011333;;
2959;94.2662;1.876;2.218;0.184109683;2.525;1.782;1.970;2.107;2.328;1.84154;2.586999512;1.124523714;;
2959.5;94.2877;1.883;2.222;0.185418778;2.468;1.789;1.977;2.111;2.334;1.58672;2.599155854;1.12314181;;
2960;94.3077;1.859;2.227;0.186178032;2.502;1.766;1.952;2.115;2.338;1.1566;2.601773415;1.126408;;
2960.5;94.3394;1.858;2.231;0.186079444;2.545;1.766;1.951;2.120;2.343;1.55155;2.603270732;1.125905619;;
2961;94.3665;1.862;2.235;0.18818354;2.505;1.769;1.955;2.123;2.347;1.7517;2.611868049;1.12565419;;
2961.5;94.3852;1.902;2.238;0.188957619;2.515;1.807;1.998;2.126;2.350;1.42189;2.612928537;1.121885619;;
2962;94.4099;1.925;2.241;0.188068587;2.436;1.829;2.021;2.129;2.353;0.793762;2.608135854;1.121006571;;
2962.5;94.4325;1.912;2.243;0.186573413;2.495;1.817;2.008;2.131;2.355;1.26858;2.607660732;1.122513714;;
2963;94.4601;1.916;2.244;0.185182746;2.531;1.820;2.011;2.132;2.356;1.77748;2.609622683;1.123267524;;
2963.5;94.4836;1.866;2.244;0.185592841;2.482;1.773;1.960;2.132;2.356;1.42472;2.615661707;1.131307143;;
2964;94.5081;1.830;2.244;0.186751476;2.495;1.738;1.921;2.132;2.356;1.50791;2.61851122;1.137462381;;
2964.5;94.5346;1.827;2.243;0.190137032;2.469;1.736;1.919;2.131;2.355;1.58027;2.613259756;1.139974762;;
2965;94.5613;1.826;2.241;0.193002238;2.463;1.735;1.917;2.129;2.353;1.42637;2.60815122;1.141984286;;
2965.5;94.5861;1.848;2.240;0.193709063;2.468;1.755;1.940;2.128;2.352;1.62983;2.61853;1.139095238;;
2966;94.6062;1.845;2.239;0.194081778;2.446;1.753;1.938;2.127;2.350;1.64349;2.614507805;1.135201429;;
2966.5;94.6311;1.835;2.237;0.194075079;2.433;1.743;1.927;2.125;2.349;1.55504;2.603671463;1.136834286;;
2967;94.6622;1.852;2.236;0.19174327;2.412;1.760;1.945;2.124;2.348;1.49986;2.600834634;1.132060952;;
2967.5;94.6818;1.955;2.235;0.192044587;2.491;1.858;2.053;2.124;2.347;1.32217;2.59198439;1.117740476;;
2968;94.7015;1.973;2.235;0.193073587;2.472;1.874;2.072;2.123;2.347;1.62258;2.593387317;1.113972381;;
2968.5;94.7273;1.920;2.234;0.192786365;2.462;1.824;2.016;2.122;2.345;1.48819;2.592321707;1.121635238;;
2969;94.7597;1.943;2.232;0.192804302;2.468;1.845;2.040;2.121;2.344;1.22751;2.590571951;1.116610476;;
2969.5;94.7898;1.930;2.231;0.192076095;2.466;1.834;2.027;2.120;2.343;1.64611;2.586352927;1.116861905;;
2970;94.8173;1.924;2.231;0.191844063;2.325;1.828;2.020;2.119;2.342;1.46302;2.584583415;1.119876667;;
2970.5;94.8414;1.943;2.231;0.191296;2.382;1.846;2.040;2.119;2.342;1.46018;2.590709756;1.1195;;
2971;94.8705;1.930;2.230;0.19025727;2.503;1.833;2.026;2.119;2.342;1.50553;2.58653439;1.12025381;;
2971.5;94.8961;1.928;2.230;0.189141762;2.491;1.832;2.025;2.118;2.341;1.60565;2.590004634;1.118620952;;
2972;94.9281;1.905;2.230;0.186200762;2.518;1.809;2.000;2.119;2.342;1.7515;2.591947561;1.119123333;;
2972.5;94.9533;1.912;2.230;0.186751651;2.535;1.817;2.008;2.119;2.342;2.25026;2.592763659;1.119374762;;
2973;94.9758;1.939;2.230;0.186337841;2.503;1.842;2.036;2.119;2.342;1.49465;2.596501463;1.113973333;;
2973.5;94.9966;1.939;2.230;0.186543302;2.486;1.842;2.036;2.119;2.342;1.02827;2.593645122;1.114224762;;
2974;95.0237;1.955;2.229;0.18716227;2.493;1.857;2.052;2.118;2.341;1.73944;2.595550732;1.112340476;;
2974.5;95.0542;2.001;2.229;0.187319937;2.493;1.901;2.101;2.118;2.341;1.35604;2.59889;1.106938571;;
2975;95.0807;1.972;2.229;0.183197333;2.499;1.873;2.070;2.118;2.340;1.50527;2.594431951;1.109074286;;
2975.5;95.1088;1.967;2.229;0.181109429;2.475;1.869;2.066;2.118;2.341;1.70491;2.581616098;1.109074286;;
2976;95.1355;1.969;2.229;0.179870063;2.472;1.870;2.067;2.117;2.340;1.49326;2.583163902;1.109576667;;
2976.5;95.1621;1.995;2.229;0.179541127;2.465;1.896;2.095;2.117;2.340;1.67716;2.584956585;1.107189524;;
2977;95.1858;1.991;2.229;0.180601317;2.472;1.891;2.090;2.117;2.340;1.31656;2.584921951;1.108194286;;
2977.5;95.2146;1.977;2.228;0.182812079;2.548;1.878;2.076;2.117;2.340;1.58364;2.58329561;1.110455238;;
2978;95.2458;1.964;2.228;0.184812444;2.469;1.866;2.063;2.116;2.339;1.71242;2.578277317;1.111962857;;
2978.5;95.263;1.966;2.226;0.18487527;2.501;1.868;2.064;2.115;2.338;1.6121;2.572170488;1.111585714;;
2979;95.2854;1.999;2.225;0.185272349;2.459;1.899;2.099;2.114;2.336;1.67373;2.567269512;1.107817143;;
2979.5;95.318;1.984;2.223;0.185073889;2.445;1.885;2.083;2.112;2.334;1.84979;2.570255122;1.111836667;;
2980;95.3473;1.974;2.222;0.184898254;2.458;1.876;2.073;2.111;2.333;1.44285;2.570176585;1.112715714;;
2980.5;95.3719;1.970;2.220;0.184528476;2.503;1.871;2.068;2.109;2.331;1.47752;2.575996098;1.111961905;;
2981;95.3985;1.993;2.219;0.184308492;2.472;1.894;2.093;2.108;2.330;1.52623;2.569820488;1.11183619;;
2981.5;95.4221;2.016;2.217;0.180989352;2.552;1.915;2.117;2.106;2.327;1.88966;2.569276341;1.108444286;;
2982;95.4525;2.022;2.214;0.180424448;2.503;1.921;2.123;2.103;2.325;1.5021;2.571085122;1.108318571;;
2982.5;95.4743;2.034;2.212;0.181721273;2.466;1.933;2.136;2.101;2.322;1.46868;2.57752122;1.107690476;;
2983;95.5035;2.032;2.210;0.181035003;2.439;1.930;2.134;2.099;2.320;1.95899;2.568304634;1.107439048;;
2983.5;95.5226;2.031;2.208;0.180437368;2.41;1.930;2.133;2.098;2.319;1.51218;2.560661951;1.10844381;;
2984;95.5481;2.046;2.207;0.179167797;2.472;1.943;2.148;2.097;2.318;1.5081;2.557947317;1.10844381;;
2984.5;95.5786;2.069;2.207;0.181064337;2.476;1.966;2.173;2.097;2.317;1.52827;2.554457561;1.10693619;;
2985;95.6111;2.047;2.207;0.181096527;2.498;1.944;2.149;2.096;2.317;1.2233;2.558540488;1.10894619;;
2985.5;95.6354;2.055;2.206;0.180481876;2.511;1.952;2.158;2.096;2.317;1.4497;2.562763659;1.10643381;;
2986;95.6559;2.047;2.206;0.179518781;2.498;1.945;2.149;2.096;2.316;2.03098;2.55455561;1.106182857;;
2986.5;95.6728;2.074;2.205;0.182331178;2.498;1.970;2.178;2.095;2.316;1.98094;2.551797805;1.103670476;;
2987;95.6965;2.035;2.204;0.181845337;2.626;1.933;2.136;2.094;2.314;1.77847;2.545693902;1.108444286;;
2987.5;95.7252;2.024;2.201;0.180521051;2.503;1.923;2.125;2.091;2.311;1.46783;2.54414561;1.109449524;;
2988;95.7535;2.027;2.198;0.179909416;2.488;1.925;2.128;2.089;2.308;1.57599;2.543779756;1.109449524;;
2988.5;95.7776;1.985;2.196;0.178653527;2.486;1.886;2.084;2.086;2.306;1.73213;2.540357317;1.11698619;;
2989;95.8046;1.993;2.193;0.176372273;2.506;1.893;2.093;2.084;2.303;1.86587;2.540083415;1.11698619;;
2989.5;95.8258;2.004;2.191;0.176536971;2.506;1.904;2.104;2.082;2.301;1.85987;2.544560732;1.113971429;;
2990;95.854;2.036;2.189;0.177193352;2.365;1.934;2.137;2.080;2.299;1.54844;2.551276829;1.109575238;;
2990.5;95.8821;2.041;2.188;0.177061384;2.46;1.939;2.143;2.078;2.297;1.59114;2.550020976;1.109952381;;
2991;95.9082;2.069;2.186;0.176706876;2.526;1.966;2.172;2.076;2.295;1.39011;2.550726098;1.105179048;;
2991.5;95.9438;2.052;2.184;0.177409892;2.515;1.950;2.155;2.075;2.293;1.77966;2.546882439;1.103797143;;
2992;95.9655;2.014;2.183;0.179628429;2.423;1.913;2.115;2.074;2.292;1.34253;2.538567561;1.111711429;;
2992.5;95.99;2.008;2.183;0.178945524;2.535;1.908;2.108;2.074;2.292;1.3913;2.528214878;1.112590952;;
2993;96.0141;2.040;2.183;0.178891032;2.529;1.938;2.142;2.073;2.292;1.53031;2.521639512;1.109701905;;
2993.5;96.0428;2.035;2.182;0.179260032;2.466;1.933;2.137;2.073;2.292;1.49598;2.517850732;1.109324762;;
2994;96.065;2.053;2.183;0.179796254;2.456;1.951;2.156;2.074;2.292;1.72244;2.519812439;1.10631;;
2994.5;96.0924;2.019;2.183;0.180745778;2.575;1.918;2.120;2.073;2.292;1.64835;2.521106829;1.110204286;;
2995;96.1164;1.966;2.182;0.177508603;2.466;1.868;2.064;2.073;2.291;1.93098;2.516035122;1.115354762;;
